CLASE;TIEMPO
U_SALIENTES;50,705635
U_SALIENTES;19,676086
U_ENTRANTES;56,435726
U_ENTRANTES;53,861145
U_ENTRANTES;97,695961
U_ENTRANTES;68,291847
U_ENTRANTES;42,441017
U_ENTRANTES;44,167366
U_ENTRANTES;60,569012
U_ENTRANTES;56,436394
U_ENTRANTES;46,062828
U_ENTRANTES;55,479580
U_ENTRANTES;36,886326
U_SALIENTES;45,916531
U_SALIENTES;19,868076
U_SALIENTES;26,152508
U_SALIENTES;13,467307
U_ENTRANTES;52,764183
U_ENTRANTES;57,112350
U_SALIENTES;33,210262
U_ENTRANTES;45,803467
U_ENTRANTES;83,380096
U_ENTRANTES;76,992706
U_SALIENTES;26,961582
U_ENTRANTES;55,921429
U_SALIENTES;22,066475
U_SALIENTES;40,586433
U_ENTRANTES;54,418491
U_SALIENTES;15,698635
U_ENTRANTES;57,588345
U_ENTRANTES;65,105278
TRIPULACION;50,686607
U_SALIENTES;21,976803
U_ENTRANTES;59,767857
U_ENTRANTES;44,899723
U_ENTRANTES;65,177101
U_ENTRANTES;58,008991
U_ENTRANTES;46,452042
U_SALIENTES;27,643026
U_ENTRANTES;99,597855
U_SALIENTES;32,948078
U_ENTRANTES;37,442661
U_ENTRANTES;65,517876
U_ENTRANTES;74,642487
U_ENTRANTES;64,937546
U_SALIENTES;43,149101
U_SALIENTES;27,572104
U_ENTRANTES;60,406425
U_ENTRANTES;56,739750
U_SALIENTES;43,145679
U_SALIENTES;29,011147
U_SALIENTES;35,614075
U_ENTRANTES;88,135628
U_ENTRANTES;62,205631
U_SALIENTES;53,661362
U_SALIENTES;27,082129
U_SALIENTES;57,354549
U_ENTRANTES;74,837914
U_SALIENTES;35,465626
U_SALIENTES;60,290100
U_ENTRANTES;80,935005
U_SALIENTES;19,917624
U_SALIENTES;50,169373
U_SALIENTES;25,727110
U_SALIENTES;23,014551
U_ENTRANTES;68,451180
U_ENTRANTES;47,975681
U_SALIENTES;35,482929
U_ENTRANTES;55,669285
U_SALIENTES;24,017519
U_ENTRANTES;46,932991
U_SALIENTES;56,892818
U_SALIENTES;31,137499
U_SALIENTES;53,051861
U_SALIENTES;49,806282
U_SALIENTES;30,196299
U_ENTRANTES;55,416130
U_SALIENTES;42,869526
U_ENTRANTES;105,793732
U_SALIENTES;32,132061
U_ENTRANTES;36,614674
U_ENTRANTES;68,055023
U_ENTRANTES;60,477879
U_SALIENTES;20,646099
U_ENTRANTES;74,374786
OPERARIOS;50,281780
U_SALIENTES;46,166176
U_SALIENTES;57,053993
U_ENTRANTES;55,234768
U_SALIENTES;28,369425
U_ENTRANTES;85,247108
U_ENTRANTES;65,313919
U_SALIENTES;30,897734
U_SALIENTES;18,736395
U_ENTRANTES;55,583241
U_ENTRANTES;33,072449
U_SALIENTES;33,158100
U_ENTRANTES;45,744003
U_ENTRANTES;56,350655
U_ENTRANTES;59,620090
U_ENTRANTES;73,678841
U_ENTRANTES;64,120049
U_SALIENTES;55,813183
U_ENTRANTES;83,015755
U_ENTRANTES;64,919640
U_SALIENTES;40,643238
U_ENTRANTES;61,705730
U_ENTRANTES;69,659943
U_SALIENTES;22,296520
U_ENTRANTES;84,088020
U_ENTRANTES;51,693638
U_ENTRANTES;83,050644
U_SALIENTES;47,654243
U_ENTRANTES;63,884586
U_ENTRANTES;38,788704
U_ENTRANTES;48,169018
U_ENTRANTES;64,370056
U_ENTRANTES;51,494755
U_SALIENTES;29,783051
OPERARIOS;75,174995
TRIPULACION;40,028645
U_SALIENTES;21,188728
U_SALIENTES;24,791115
U_ENTRANTES;71,034172
U_ENTRANTES;63,221878
U_SALIENTES;29,261606
U_SALIENTES;19,764469
U_SALIENTES;65,168175
U_ENTRANTES;34,579601
U_ENTRANTES;52,789463
U_ENTRANTES;101,793747
U_SALIENTES;36,121975
U_ENTRANTES;53,911621
U_SALIENTES;66,914177
U_SALIENTES;32,369892
U_ENTRANTES;55,126888
U_ENTRANTES;36,836060
U_SALIENTES;32,125835
U_ENTRANTES;89,432091
U_ENTRANTES;29,999851
U_ENTRANTES;67,822845
U_SALIENTES;51,063442
U_SALIENTES;27,300116
U_ENTRANTES;51,855595
U_ENTRANTES;52,350460
U_SALIENTES;28,921043
U_SALIENTES;17,546061
U_SALIENTES;25,816898
U_ENTRANTES;52,945461
U_SALIENTES;45,591969
U_ENTRANTES;30,489683
U_SALIENTES;41,422085
U_ENTRANTES;62,142262
U_ENTRANTES;95,340073
U_SALIENTES;28,840490
U_SALIENTES;28,889214
U_ENTRANTES;49,613052
U_ENTRANTES;58,167309
U_ENTRANTES;99,085167
U_SALIENTES;30,270752
U_SALIENTES;23,812761
U_ENTRANTES;61,515270
U_SALIENTES;28,529655
U_SALIENTES;36,020874
U_ENTRANTES;65,406700
U_ENTRANTES;73,867607
U_ENTRANTES;59,702415
U_ENTRANTES;59,240486
U_ENTRANTES;53,909443
U_ENTRANTES;53,728947
U_ENTRANTES;89,327827
U_ENTRANTES;51,303013
U_ENTRANTES;54,125263
U_SALIENTES;29,765062
U_SALIENTES;23,335485
U_ENTRANTES;59,404549
U_SALIENTES;39,537037
U_SALIENTES;48,539707
U_ENTRANTES;95,829056
U_ENTRANTES;92,588188
U_ENTRANTES;59,973892
U_ENTRANTES;63,688770
U_ENTRANTES;72,188362
U_ENTRANTES;53,620003
U_SALIENTES;13,194171
U_ENTRANTES;54,599403
U_SALIENTES;55,376938
U_ENTRANTES;63,210629
U_SALIENTES;30,352806
U_ENTRANTES;38,510841
U_SALIENTES;33,918201
U_SALIENTES;31,416237
U_ENTRANTES;57,300110
U_SALIENTES;38,594917
U_SALIENTES;18,745012
U_ENTRANTES;36,753216
U_SALIENTES;31,116037
U_ENTRANTES;71,152466
U_SALIENTES;19,290998
U_SALIENTES;55,253574
U_ENTRANTES;46,485069
U_SALIENTES;45,703255
U_SALIENTES;35,828972
U_SALIENTES;45,478157
U_SALIENTES;74,935600
U_SALIENTES;25,790670
U_ENTRANTES;59,739315
U_SALIENTES;14,717749
U_SALIENTES;31,844042
U_SALIENTES;31,399975
U_SALIENTES;60,474682
U_ENTRANTES;34,074299
U_SALIENTES;49,768719
U_SALIENTES;32,429893
U_SALIENTES;60,366295
U_ENTRANTES;47,681038
U_SALIENTES;30,236601
U_ENTRANTES;44,873112
U_ENTRANTES;47,363396
U_ENTRANTES;76,658890
U_SALIENTES;23,886993
U_SALIENTES;31,229683
U_SALIENTES;16,999468
U_ENTRANTES;55,366199
U_SALIENTES;27,732117
U_SALIENTES;14,372162
U_ENTRANTES;51,937889
U_SALIENTES;34,713276
U_SALIENTES;40,376682
U_SALIENTES;52,376347
U_ENTRANTES;63,055088
U_ENTRANTES;59,804741
U_ENTRANTES;69,522629
U_SALIENTES;52,680382
U_SALIENTES;53,025417
U_ENTRANTES;52,184547
U_SALIENTES;67,775558
U_SALIENTES;39,529259
U_ENTRANTES;33,219982
U_SALIENTES;43,984989
U_SALIENTES;34,867367
U_SALIENTES;26,416800
U_SALIENTES;17,077900
U_SALIENTES;53,067585
U_ENTRANTES;54,387226
U_ENTRANTES;76,186455
U_ENTRANTES;42,775040
U_ENTRANTES;70,129173
U_ENTRANTES;89,190086
U_SALIENTES;28,812628
U_SALIENTES;35,477196
U_SALIENTES;48,279549
U_SALIENTES;37,425179
U_SALIENTES;36,195030
U_SALIENTES;24,177151
U_ENTRANTES;86,998878
U_SALIENTES;66,051285
U_ENTRANTES;79,004509
U_ENTRANTES;84,898926
U_ENTRANTES;48,677402
U_ENTRANTES;50,382141
U_SALIENTES;31,604195
U_SALIENTES;70,356590
U_SALIENTES;38,689075
U_ENTRANTES;50,582329
U_SALIENTES;29,220142
U_SALIENTES;23,380871
U_ENTRANTES;69,706161
U_SALIENTES;49,230324
U_SALIENTES;42,449421
U_ENTRANTES;79,864227
U_ENTRANTES;47,442993
U_ENTRANTES;84,557129
U_SALIENTES;39,872993
U_ENTRANTES;63,881130
U_ENTRANTES;44,683445
U_SALIENTES;28,442228
U_SALIENTES;45,217964
U_ENTRANTES;58,849495
U_SALIENTES;32,772232
U_SALIENTES;30,193499
U_ENTRANTES;68,734276
U_ENTRANTES;53,485729
U_SALIENTES;57,549511
U_SALIENTES;19,795128
U_SALIENTES;49,934887
U_SALIENTES;30,616972
U_ENTRANTES;67,239784
U_ENTRANTES;40,608669
U_SALIENTES;46,231495
U_SALIENTES;26,097134
U_SALIENTES;37,188572
U_ENTRANTES;48,828800
U_ENTRANTES;43,768589
U_ENTRANTES;78,134254
U_SALIENTES;17,825037
U_SALIENTES;27,736486
U_SALIENTES;33,399956
U_SALIENTES;44,412212
U_ENTRANTES;81,184822
U_ENTRANTES;76,134956
U_ENTRANTES;60,785149
U_ENTRANTES;77,063911
U_ENTRANTES;68,580795
U_ENTRANTES;68,769157
U_SALIENTES;48,982792
U_ENTRANTES;59,104561
U_ENTRANTES;44,707283
U_ENTRANTES;58,679493
U_SALIENTES;29,174801
U_SALIENTES;28,427061
TRIPULACION;47,128178
U_SALIENTES;14,239320
U_ENTRANTES;52,982872
U_SALIENTES;50,708900
U_ENTRANTES;38,511974
U_SALIENTES;41,110245
OPERARIOS;52,638638
U_ENTRANTES;56,774315
U_ENTRANTES;65,714691
U_SALIENTES;25,961739
U_ENTRANTES;54,186756
U_ENTRANTES;50,539104
U_SALIENTES;48,845715
U_ENTRANTES;61,193375
U_ENTRANTES;70,245491
U_SALIENTES;32,938835
U_SALIENTES;36,364761
U_SALIENTES;48,777866
U_SALIENTES;22,828005
U_ENTRANTES;78,817772
U_SALIENTES;26,268547
U_ENTRANTES;81,697632
U_ENTRANTES;61,738560
TRIPULACION;31,409557
U_SALIENTES;28,827734
U_SALIENTES;33,441471
U_ENTRANTES;66,049469
U_ENTRANTES;48,755325
U_ENTRANTES;39,861824
U_SALIENTES;26,794260
U_SALIENTES;34,022141
U_SALIENTES;50,700211
U_ENTRANTES;79,647408
U_ENTRANTES;60,761158
U_SALIENTES;38,433937
U_SALIENTES;59,605602
U_ENTRANTES;63,710503
U_ENTRANTES;57,027039
U_SALIENTES;42,491879
U_SALIENTES;22,136288
U_ENTRANTES;45,650997
U_SALIENTES;43,361649
U_SALIENTES;26,067871
U_SALIENTES;47,857857
U_ENTRANTES;40,681770
U_ENTRANTES;74,999466
U_ENTRANTES;58,140736
U_ENTRANTES;59,090008
U_ENTRANTES;57,114143
U_SALIENTES;19,990541
U_ENTRANTES;53,358578
U_SALIENTES;27,685774
U_ENTRANTES;69,513344
U_SALIENTES;33,555672
U_SALIENTES;26,216871
U_ENTRANTES;60,587864
U_ENTRANTES;68,368309
U_ENTRANTES;104,661827
U_SALIENTES;35,868179
U_SALIENTES;40,893040
OPERARIOS;50,939625
U_SALIENTES;34,048302
U_ENTRANTES;64,384346
U_ENTRANTES;66,729889
U_SALIENTES;65,966270
U_ENTRANTES;57,196606
U_ENTRANTES;50,804958
U_ENTRANTES;52,726852
U_SALIENTES;28,376108
U_ENTRANTES;49,492313
U_ENTRANTES;54,867367
U_SALIENTES;16,729038
U_SALIENTES;53,372078
U_SALIENTES;36,273674
U_ENTRANTES;38,361546
U_SALIENTES;37,143085
U_ENTRANTES;69,511124
U_SALIENTES;64,566879
U_ENTRANTES;52,718281
U_SALIENTES;56,854408
U_ENTRANTES;52,959129
U_ENTRANTES;84,664352
U_SALIENTES;24,158199
U_ENTRANTES;68,090233
U_SALIENTES;60,174072
U_SALIENTES;25,653038
U_SALIENTES;67,880272
U_SALIENTES;22,608559
U_SALIENTES;22,001284
U_SALIENTES;67,034111
U_SALIENTES;34,029034
U_SALIENTES;49,195049
U_SALIENTES;42,262966
U_ENTRANTES;76,635147
U_SALIENTES;27,087482
U_SALIENTES;25,482084
U_ENTRANTES;76,191910
U_SALIENTES;25,133297
U_ENTRANTES;44,288162
U_ENTRANTES;69,214752
U_SALIENTES;31,828672
U_SALIENTES;33,301765
U_ENTRANTES;49,366299
U_SALIENTES;35,443653
U_SALIENTES;20,349461
U_SALIENTES;47,550770
U_ENTRANTES;66,936478
TRIPULACION;63,638100
U_SALIENTES;15,673793
U_SALIENTES;24,611700
U_ENTRANTES;57,977673
U_SALIENTES;29,417402
U_ENTRANTES;61,953167
U_SALIENTES;23,173250
U_SALIENTES;29,652443
U_SALIENTES;32,095886
U_ENTRANTES;60,873005
U_ENTRANTES;79,630562
U_SALIENTES;42,400501
U_ENTRANTES;53,175488
U_ENTRANTES;44,516354
U_ENTRANTES;49,320034
U_SALIENTES;39,177700
U_ENTRANTES;46,189644
U_ENTRANTES;76,253761
U_ENTRANTES;86,247993
U_SALIENTES;33,123528
U_SALIENTES;44,586185
U_ENTRANTES;53,222717
U_ENTRANTES;52,971859
U_ENTRANTES;50,258961
U_ENTRANTES;91,793541
U_ENTRANTES;55,730381
U_ENTRANTES;50,038025
U_SALIENTES;24,916004
U_ENTRANTES;63,485134
U_ENTRANTES;49,808376
U_ENTRANTES;52,374641
U_SALIENTES;20,759840
U_SALIENTES;23,676229
U_ENTRANTES;42,406326
U_SALIENTES;29,773800
U_ENTRANTES;37,585857
U_SALIENTES;28,855249
U_ENTRANTES;40,130722
U_ENTRANTES;31,447979
U_SALIENTES;32,031227
U_ENTRANTES;55,221321
U_SALIENTES;42,716724
U_SALIENTES;59,236855
U_ENTRANTES;62,536098
U_SALIENTES;24,521656
U_ENTRANTES;50,533974
U_SALIENTES;19,890779
U_ENTRANTES;70,059082
U_SALIENTES;26,314661
U_SALIENTES;37,093552
U_ENTRANTES;52,096188
U_ENTRANTES;70,216362
U_SALIENTES;53,047741
U_ENTRANTES;73,003922
U_SALIENTES;20,373491
U_SALIENTES;27,379957
U_ENTRANTES;52,150230
U_SALIENTES;53,171700
U_SALIENTES;79,037949
U_SALIENTES;41,588181
U_ENTRANTES;44,208183
U_SALIENTES;31,476349
U_SALIENTES;30,854259
U_SALIENTES;47,883961
U_SALIENTES;47,548225
U_ENTRANTES;43,910709
U_SALIENTES;18,014227
U_ENTRANTES;84,178230
U_ENTRANTES;52,148472
U_SALIENTES;17,669409
U_SALIENTES;32,682083
U_ENTRANTES;64,328957
U_ENTRANTES;42,312275
U_ENTRANTES;94,353180
U_SALIENTES;32,122200
U_SALIENTES;21,924353
U_ENTRANTES;60,280231
U_SALIENTES;16,086529
U_ENTRANTES;49,774326
U_SALIENTES;77,339096
U_SALIENTES;53,358860
U_SALIENTES;27,738026
U_SALIENTES;52,377995
U_ENTRANTES;94,567703
U_SALIENTES;38,849400
U_ENTRANTES;61,295143
U_ENTRANTES;56,853710
U_SALIENTES;25,026340
U_SALIENTES;43,743584
U_ENTRANTES;58,690742
U_SALIENTES;21,790075
U_SALIENTES;17,711060
U_ENTRANTES;44,179340
U_SALIENTES;9,840840
U_SALIENTES;45,374344
U_ENTRANTES;42,244877
U_ENTRANTES;48,365959
U_ENTRANTES;53,452251
U_SALIENTES;22,372566
U_SALIENTES;40,204502
U_ENTRANTES;68,467979
U_ENTRANTES;62,791210
U_ENTRANTES;77,949738
U_ENTRANTES;64,670181
U_ENTRANTES;74,280746
U_SALIENTES;29,774908
U_ENTRANTES;64,772507
U_ENTRANTES;64,547707
U_ENTRANTES;45,570023
U_SALIENTES;48,802486
U_SALIENTES;38,273170
U_SALIENTES;74,819740
U_ENTRANTES;44,135658
U_SALIENTES;30,948030
U_SALIENTES;33,586361
U_SALIENTES;43,200989
U_ENTRANTES;121,304649
U_ENTRANTES;50,768913
U_SALIENTES;37,044289
U_ENTRANTES;76,210686
U_ENTRANTES;43,385731
U_SALIENTES;77,908562
U_SALIENTES;29,058472
U_SALIENTES;32,070332
U_SALIENTES;31,907276
U_ENTRANTES;64,771957
U_SALIENTES;46,321308
U_ENTRANTES;52,919186
U_SALIENTES;20,269653
U_ENTRANTES;56,610264
U_SALIENTES;23,680433
U_ENTRANTES;79,723717
U_ENTRANTES;83,246407
U_ENTRANTES;78,477997
U_SALIENTES;51,064098
U_SALIENTES;7,678626
U_ENTRANTES;67,825661
U_ENTRANTES;31,836678
U_SALIENTES;32,673840
U_SALIENTES;41,950737
U_SALIENTES;30,202284
U_ENTRANTES;59,239262
U_ENTRANTES;45,556038
U_SALIENTES;34,915100
U_SALIENTES;18,191202
U_SALIENTES;24,220123
U_SALIENTES;52,744743
U_ENTRANTES;59,987183
U_SALIENTES;24,185827
U_ENTRANTES;52,444450
U_ENTRANTES;55,628376
U_ENTRANTES;46,120728
U_ENTRANTES;47,702431
U_SALIENTES;32,302860
U_ENTRANTES;33,696705
U_SALIENTES;22,750484
U_SALIENTES;43,589333
U_SALIENTES;23,014477
U_ENTRANTES;74,558510
U_SALIENTES;74,987473
U_ENTRANTES;70,048210
U_SALIENTES;36,050598
U_ENTRANTES;58,004314
U_SALIENTES;40,840858
U_ENTRANTES;45,180122
OPERARIOS;77,329430
U_ENTRANTES;62,954517
U_SALIENTES;63,444557
U_ENTRANTES;46,325367
U_SALIENTES;13,144972
U_SALIENTES;28,911678
U_SALIENTES;33,988552
U_SALIENTES;31,089764
U_ENTRANTES;79,624191
U_ENTRANTES;64,666191
U_SALIENTES;93,645111
U_ENTRANTES;45,790279
U_ENTRANTES;73,858414
U_ENTRANTES;48,050713
U_ENTRANTES;58,915554
U_ENTRANTES;50,552383
U_SALIENTES;11,529317
U_ENTRANTES;55,444538
U_SALIENTES;23,364546
U_ENTRANTES;52,778481
U_SALIENTES;46,816978
U_ENTRANTES;80,147774
U_SALIENTES;14,978039
U_ENTRANTES;73,231102
U_ENTRANTES;57,530155
U_ENTRANTES;41,227806
U_SALIENTES;42,986916
U_SALIENTES;28,273731
U_ENTRANTES;55,357319
U_SALIENTES;13,132267
U_ENTRANTES;56,149509
U_SALIENTES;31,792667
U_ENTRANTES;46,130699
U_SALIENTES;13,115061
U_ENTRANTES;60,250134
U_SALIENTES;44,070126
U_ENTRANTES;59,121754
U_ENTRANTES;77,428871
U_SALIENTES;43,311890
U_SALIENTES;53,294071
U_SALIENTES;35,638359
U_ENTRANTES;33,238144
U_ENTRANTES;43,868942
U_ENTRANTES;47,950584
U_SALIENTES;35,413128
U_SALIENTES;31,092690
U_SALIENTES;44,123760
U_SALIENTES;49,912357
U_SALIENTES;49,337894
U_ENTRANTES;72,539040
U_ENTRANTES;56,602711
U_SALIENTES;23,253025
OPERARIOS;32,752670
U_SALIENTES;28,238979
U_ENTRANTES;66,360405
U_SALIENTES;44,221447
U_SALIENTES;44,814068
U_ENTRANTES;51,427254
U_ENTRANTES;66,224335
U_ENTRANTES;57,435703
U_SALIENTES;15,157108
U_ENTRANTES;54,695850
U_ENTRANTES;96,308571
U_SALIENTES;27,778099
U_ENTRANTES;68,018898
U_ENTRANTES;43,751823
U_ENTRANTES;49,925041
U_ENTRANTES;31,609749
U_ENTRANTES;49,594723
U_ENTRANTES;77,179710
OPERARIOS;37,967243
U_ENTRANTES;91,808968
U_ENTRANTES;62,371624
U_SALIENTES;16,561003
U_ENTRANTES;53,460140
U_ENTRANTES;47,320923
U_SALIENTES;21,024010
U_SALIENTES;44,666237
U_ENTRANTES;45,012138
U_SALIENTES;51,628555
U_ENTRANTES;82,940178
U_SALIENTES;24,078840
U_SALIENTES;74,760735
U_SALIENTES;53,885384
U_ENTRANTES;73,557381
U_SALIENTES;62,666580
U_ENTRANTES;72,002289
U_SALIENTES;44,800186
U_SALIENTES;36,799271
OPERARIOS;72,578140
U_SALIENTES;52,227345
U_ENTRANTES;51,541836
U_ENTRANTES;31,763889
U_ENTRANTES;54,750759
U_ENTRANTES;39,168987
U_SALIENTES;46,606834
OPERARIOS;61,688564
U_ENTRANTES;63,058090
U_ENTRANTES;70,289467
U_SALIENTES;48,957195
U_SALIENTES;53,399780
U_ENTRANTES;45,296387
OPERARIOS;84,735336
U_SALIENTES;33,482868
U_ENTRANTES;75,157784
U_SALIENTES;32,648266
U_SALIENTES;18,733196
U_ENTRANTES;70,832977
U_ENTRANTES;43,667595
U_ENTRANTES;69,997604
TRIPULACION;78,855316
U_SALIENTES;30,390129
U_ENTRANTES;63,747299
U_SALIENTES;19,506849
U_ENTRANTES;47,947151
U_SALIENTES;75,446373
U_ENTRANTES;54,722607
U_ENTRANTES;55,732906
U_SALIENTES;30,811932
U_SALIENTES;29,630035
U_SALIENTES;48,372387
U_ENTRANTES;30,235006
U_ENTRANTES;37,697212
U_SALIENTES;23,464167
U_SALIENTES;30,846533
U_ENTRANTES;55,759445
U_SALIENTES;54,470383
U_SALIENTES;75,323608
U_SALIENTES;26,994244
U_ENTRANTES;42,602993
U_SALIENTES;28,362635
U_SALIENTES;22,730364
U_ENTRANTES;78,635643
U_ENTRANTES;57,455975
U_ENTRANTES;43,871723
U_ENTRANTES;53,018658
U_SALIENTES;19,638100
U_SALIENTES;20,392120
U_SALIENTES;23,943455
U_ENTRANTES;91,259987
U_SALIENTES;31,468618
U_SALIENTES;50,592049
U_ENTRANTES;49,478481
U_SALIENTES;74,606049
U_SALIENTES;21,031891
U_SALIENTES;37,050674
U_SALIENTES;18,219549
U_SALIENTES;36,145798
U_SALIENTES;31,213839
U_ENTRANTES;67,671738
U_ENTRANTES;70,975555
U_SALIENTES;24,926689
TRIPULACION;47,701004
U_ENTRANTES;59,117054
U_SALIENTES;44,879707
U_ENTRANTES;82,047455
U_SALIENTES;27,873768
U_ENTRANTES;42,429180
U_ENTRANTES;62,954384
U_SALIENTES;18,461679
U_SALIENTES;34,024776
U_ENTRANTES;69,205208
U_SALIENTES;32,921074
U_SALIENTES;47,072319
U_ENTRANTES;53,549324
U_SALIENTES;38,390457
U_SALIENTES;40,389938
U_SALIENTES;46,710896
U_ENTRANTES;65,909035
U_ENTRANTES;60,245354
U_SALIENTES;37,361511
U_SALIENTES;48,215069
U_SALIENTES;35,643570
U_ENTRANTES;65,594513
U_SALIENTES;37,576298
OPERARIOS;47,497288
U_SALIENTES;29,323400
U_SALIENTES;20,660427
U_ENTRANTES;43,675980
U_SALIENTES;32,150135
U_ENTRANTES;91,057671
U_SALIENTES;27,180737
U_ENTRANTES;68,793716
U_SALIENTES;58,380955
U_ENTRANTES;58,013309
U_ENTRANTES;49,180523
U_ENTRANTES;53,327457
U_ENTRANTES;72,024651
U_ENTRANTES;82,991623
U_ENTRANTES;35,232872
U_ENTRANTES;61,723354
U_ENTRANTES;60,683273
U_ENTRANTES;69,077492
U_SALIENTES;27,915491
U_ENTRANTES;65,394943
U_ENTRANTES;106,995399
U_SALIENTES;40,681030
U_ENTRANTES;90,153633
U_SALIENTES;43,782005
U_SALIENTES;56,524734
U_ENTRANTES;93,969551
U_SALIENTES;29,017023
U_ENTRANTES;87,082718
U_ENTRANTES;51,033100
U_ENTRANTES;42,705608
U_ENTRANTES;64,039841
U_ENTRANTES;53,525986
OPERARIOS;65,962379
U_SALIENTES;26,339930
U_ENTRANTES;61,496067
U_ENTRANTES;75,423737
U_SALIENTES;10,463062
U_SALIENTES;46,512081
U_ENTRANTES;81,824570
U_ENTRANTES;47,415287
U_SALIENTES;28,511715
U_ENTRANTES;35,808922
U_SALIENTES;20,531031
U_SALIENTES;41,821419
U_SALIENTES;21,180298
U_ENTRANTES;65,670403
U_ENTRANTES;53,812004
U_ENTRANTES;63,647907
U_SALIENTES;55,198048
U_SALIENTES;12,880795
U_ENTRANTES;47,087170
U_SALIENTES;38,961166
U_SALIENTES;34,751610
U_ENTRANTES;43,880920
U_SALIENTES;25,907091
U_SALIENTES;19,985857
U_ENTRANTES;76,125648
U_SALIENTES;11,229675
U_ENTRANTES;69,820457
U_SALIENTES;30,278261
U_SALIENTES;20,762968
U_SALIENTES;63,605274
U_SALIENTES;21,347218
U_ENTRANTES;42,210800
U_SALIENTES;50,997662
U_ENTRANTES;41,980686
U_SALIENTES;35,644089
U_SALIENTES;23,413235
U_SALIENTES;23,896236
U_SALIENTES;28,943140
U_SALIENTES;31,740301
U_ENTRANTES;79,145340
U_SALIENTES;27,421343
U_ENTRANTES;39,605984
U_SALIENTES;18,882942
U_ENTRANTES;38,261204
U_SALIENTES;65,887497
U_ENTRANTES;38,231480
U_SALIENTES;31,017086
U_SALIENTES;34,785660
U_SALIENTES;65,423309
U_ENTRANTES;51,357231
U_ENTRANTES;61,905178
U_SALIENTES;33,639942
U_SALIENTES;28,742676
U_SALIENTES;49,280655
U_ENTRANTES;49,305500
OPERARIOS;58,053360
U_ENTRANTES;55,637058
U_ENTRANTES;43,693951
U_SALIENTES;9,258196
U_ENTRANTES;72,440559
U_SALIENTES;32,427273
U_SALIENTES;33,253231
U_SALIENTES;22,851519
U_SALIENTES;27,733648
U_ENTRANTES;52,374317
U_ENTRANTES;56,202374
OPERARIOS;65,533577
U_ENTRANTES;64,197380
U_ENTRANTES;55,010147
U_ENTRANTES;69,342339
TRIPULACION;46,534164
U_SALIENTES;32,298542
U_SALIENTES;50,893604
U_ENTRANTES;52,827572
U_SALIENTES;29,983545
U_SALIENTES;52,071190
U_SALIENTES;15,506400
U_ENTRANTES;58,441475
U_ENTRANTES;69,227287
U_SALIENTES;21,454288
U_SALIENTES;38,999363
U_ENTRANTES;67,698997
U_ENTRANTES;48,388828
U_SALIENTES;84,882607
U_ENTRANTES;64,329636
U_SALIENTES;27,121435
U_SALIENTES;34,367855
U_ENTRANTES;62,729713
U_SALIENTES;40,168972
U_ENTRANTES;51,000435
U_ENTRANTES;65,760880
U_SALIENTES;20,052004
U_ENTRANTES;57,368557
U_SALIENTES;50,645332
U_SALIENTES;53,504620
U_SALIENTES;33,636387
U_SALIENTES;39,420494
U_SALIENTES;33,324600
U_ENTRANTES;57,339626
OPERARIOS;65,695755
U_ENTRANTES;71,133331
U_SALIENTES;17,372004
U_SALIENTES;53,652222
U_ENTRANTES;32,294415
U_SALIENTES;23,130774
U_ENTRANTES;66,212135
U_ENTRANTES;56,576065
U_ENTRANTES;75,792137
U_ENTRANTES;52,996845
U_SALIENTES;36,155933
U_SALIENTES;35,030502
U_SALIENTES;16,791948
U_ENTRANTES;52,197987
U_ENTRANTES;68,462257
U_ENTRANTES;62,368431
U_SALIENTES;32,221985
U_SALIENTES;38,778358
U_ENTRANTES;68,888100
U_ENTRANTES;55,785130
U_SALIENTES;18,121990
U_SALIENTES;42,103859
TRIPULACION;46,625011
U_SALIENTES;43,153694
U_SALIENTES;40,234901
U_ENTRANTES;75,006561
U_ENTRANTES;65,889183
U_ENTRANTES;66,072350
U_SALIENTES;42,821194
U_ENTRANTES;47,209949
U_ENTRANTES;44,622131
U_SALIENTES;15,718434
U_SALIENTES;29,296408
U_ENTRANTES;56,640602
U_SALIENTES;23,909664
U_ENTRANTES;44,149796
U_SALIENTES;42,728146
U_SALIENTES;30,082113
U_SALIENTES;19,759542
U_ENTRANTES;54,121666
U_SALIENTES;29,463524
U_SALIENTES;24,901766
U_ENTRANTES;46,230598
U_ENTRANTES;70,536980
TRIPULACION;63,351200
U_ENTRANTES;62,510490
U_ENTRANTES;62,350178
U_ENTRANTES;49,340210
U_SALIENTES;22,062611
U_ENTRANTES;50,861874
U_ENTRANTES;54,695747
U_SALIENTES;26,886341
U_SALIENTES;32,811031
U_SALIENTES;31,513285
U_ENTRANTES;57,022888
U_SALIENTES;43,738712
U_ENTRANTES;47,280674
U_ENTRANTES;60,757824
U_ENTRANTES;47,357235
U_SALIENTES;22,456213
U_ENTRANTES;54,346539
U_SALIENTES;33,488968
U_ENTRANTES;72,227783
U_ENTRANTES;49,938931
U_ENTRANTES;78,775894
U_SALIENTES;46,915821
U_ENTRANTES;56,688492
U_ENTRANTES;52,368118
U_ENTRANTES;61,687664
U_SALIENTES;40,109829
U_SALIENTES;27,789434
U_ENTRANTES;63,219578
U_SALIENTES;34,825039
U_SALIENTES;74,872246
U_ENTRANTES;71,371323
U_ENTRANTES;96,203239
U_SALIENTES;15,200644
U_ENTRANTES;82,127434
